EMG_emg_std,EMG_emg_rms,EMG_power,EEG_ch0_delta_relative,EMG_variance,EEG_ch0_rbpr_delta_theta_alpha_beta,EEG_ch0_gamma_power,EEG_ch0_gamma_relative,EEG_ch1_gamma_relative,EOG_ch0_eog_var,EOG_ch0_rem_energy,EEG_ch0_rbpr_delta_alpha,EOG_ch1_eog_var,EEG_ch1_gamma_power,EOG_ch0_eog_peak_amplitude,EOG_ch0_sem_slope,EEG_ch0_delta_power,EEG_ch1_delta_relative,EOG_ch0_sem_variance,EOG_ch1_rem_energy,EOG_ch0_eog_range,EEG_ch0_iqr,EEG_ch0_q25,EEG_ch0_alpha_relative,EOG_ch1_sem_variance,EEG_ch0_beta_relative,EEG_ch0_zero_crossings,EEG_ch1_rbpr_delta_alpha,EEG_ch1_delta_power,EEG_ch0_q75,EEG_ch1_zero_crossings,EEG_ch1_spectral_entropy,EEG_ch0_D1_std,EEG_ch0_hjorth_mobility,EEG_ch0_std,EEG_ch0_D1_energy,EEG_ch0_rms,EEG_ch1_rbpr_delta_theta_alpha_beta,EEG_ch0_spectral_edge_freq_95,EOG_ch1_sem_slope,EEG_ch1_D1_std,EEG_ch1_q25,EOG_ch1_eog_peak_amplitude,EEG_ch0_A5_energy,EEG_ch0_spectral_entropy,EEG_ch1_D1_energy,EOG_ch1_eog_range,EEG_ch1_theta_relative,EEG_ch1_alpha_relative,EEG_ch1_q75
4.077990903425473e-06,4.077991121065047e-06,1.663001158348536e-11,0.4458047836021758,1.6630009808420903e-11,2.1731838842430866,1.3488744029654075e-16,1.5615199967481814e-06,1.3403967410224742e-07,1.1067425518793634e-10,3.422230846844079e-07,2.393964613808023,9.374770497667042e-11,6.996859386797954e-17,4.645287006179855e-05,2.805142630320477e-08,3.850957160796973e-11,0.5134580567699077,1.5153941586280502e-12,3.0025771086748225e-07,8.437009058188461e-05,1.3482756086078607e-05,-6.831681291078275e-06,0.18622028956937864,9.384914168215344e-13,0.12527189228051624,422.0,3.218153720897876,2.6802466122806914e-10,6.651074795000333e-06,96.0,1.8899693654059606,2.3051946055951593e-05,0.3469836433105442,1.080696911513159e-05,6.553457127791579e-08,1.0807508524665877e-05,3.0291036390115176,15.13671875,2.16270541203526e-08,5.433862180759784e-05,-4.363191176552503e-05,5.186703716428962e-05,1.8476744074529755e-07,3.3233381349650144,3.6318451485257997e-07,9.359666452946306e-05,0.2369074373222327,0.1595505066882421,4.896610630784902e-05
4.277665517831678e-06,4.277665596163442e-06,1.8298422952600336e-11,0.5675988804270686,1.829842228244616e-11,3.1487960333378635,1.8453951542563313e-16,1.3510109128326222e-06,1.1670178633539626e-07,1.438032093330625e-10,4.7185131874512143e-07,4.043109337370293,1.3563806996495693e-10,5.860819143319799e-17,5.015768170010799e-05,2.7660333580491152e-08,7.753040434775526e-11,0.4496715329899617,1.1347338225581513e-12,4.365012330570593e-07,9.961150696823003e-05,1.8416556401602202e-05,-9.62125753634671e-06,0.14038672542955385,2.4061227084973673e-12,0.09888212669443881,354.0,2.2296788560808714,2.258271798153431e-10,8.79529886525549e-06,132.0,2.1822957408470893,2.8530924037868757e-05,0.31286510168262993,1.3906415649059742e-05,1.0203163947119449e-07,1.3908951988720947e-05,2.3776994429058473,15.13671875,3.479717743154479e-08,5.588164145637016e-05,-3.2009583069244225e-05,6.262067745817821e-05,3.736373291666369e-07,3.066966435597656,3.841181853621438e-07,0.00011497967617665405,0.25286718708389067,0.20167547078073556,3.9398016622168395e-05
3.763497131228227e-06,3.76349715080714e-06,1.416391080413346e-11,0.5367741500076694,1.4163910656763093e-11,2.4542602045978854,3.640409339365693e-12,0.026009766257133828,0.002469051438818846,1.664157749980873e-10,5.069961115400667e-07,4.846807280851351,9.247942450344456e-11,1.1959519466596364e-12,4.4731518258209794e-05,4.492217835553068e-08,7.512861167224239e-11,0.38125417465514155,4.393610967585275e-12,2.8481609256209926e-07,8.871198626547605e-05,1.9378115769922237e-05,-9.805939745397898e-06,0.11074798705703517,1.7505843185950994e-12,0.16915145298600795,537.0,2.027444035506785,1.8467078700031222e-10,9.572176024524337e-06,188.0,3.047683140479042,3.013965128359252e-05,0.4199828360863142,1.4952503489609419e-05,1.1178938814823659e-07,1.4954073634824598e-05,1.845582824235326,23.4375,3.20442217050609e-08,5.6021554393284086e-05,-2.4931536528961967e-05,3.495008543233969e-05,4.481654008845944e-07,3.195609961692641,3.8624399097132933e-07,6.314437010064787e-05,0.2643836014021972,0.18804670707462576,2.4585356107133367e-05
3.1971140269032807e-06,3.197114091477749e-06,1.0221538513925591e-11,0.6545674102133,1.0221538101021712e-11,4.689175801408844,1.4891776999946896e-12,0.01081662592572401,0.002341590250581915,1.2365201977030563e-10,4.1826411275589435e-07,8.501964791479923,1.232986382518671e-10,1.3421734644310185e-12,6.928756437567059e-05,2.547957256510965e-08,9.011749108515802e-11,0.3775212590369457,1.9358386940805994e-12,4.3571698110046657e-07,0.00012003397927070131,1.785145911466941e-05,-8.993062051932366e-06,0.07699013419454076,1.023027450514359e-12,0.09560426599529664,415.0,2.1300240620875406,2.1639098301338427e-10,8.858397062737045e-06,218.0,3.345116429252137,3.3532997003685106e-05,0.2987737554835846,1.533203477910593e-05,1.3942569879412251e-07,1.5333159317255413e-05,1.8604436066992283,15.625,2.5459525328783057e-08,6.235472355024501e-05,-2.0704746669095602e-05,5.7462216362320854e-05,5.424702469020503e-07,2.9348545727928728,4.847184792583255e-07,0.00011149948239693388,0.27022492554612626,0.17723802550237586,1.851129506704173e-05
1.5565939180566447e-06,1.5565941871013782e-06,2.4229854633178003e-12,0.7552052202161706,2.422984625730936e-12,6.579056177992168,4.4209205486744916e-13,0.0022143257420137725,0.0012103158885292957,2.2343604856902388e-10,7.240172478347258e-07,11.316786762858579,9.856393310952272e-11,8.570962050065224e-13,6.548830560432522e-05,4.327864977577516e-08,1.5077737720212745e-10,0.47092195277938337,3.0175741501391594e-12,3.085177787207975e-07,0.000126868083430498,2.028773889221637e-05,-9.876394856542677e-06,0.0667331846080847,2.2657779543966266e-12,0.06425633537460322,335.0,3.096600020086652,3.334876641766076e-10,1.0411344035673694e-05,292.0,3.4524922344592706,4.6610599854958114e-05,0.2639297731798152,1.6245984659321704e-05,2.6944385690573225e-07,1.625161452100998e-05,2.3113824149903843,13.671875,3.402311046925349e-08,7.832236279934341e-05,-1.7756991991868698e-05,4.176464950554156e-05,4.978590447846008e-07,2.737091512873171,7.85775160382559e-07,7.59809894700856e-05,0.22525888417476564,0.1520771006021648,1.4779296518678557e-05
1.0844479120567234e-06,1.0844479322253152e-06,1.1760273177077618e-12,0.534700302571489,1.176027273964187e-12,4.371526168028137,2.4224729117574316e-13,0.0029696716010292426,0.0013549441912351803,7.891006193262642e-11,2.412170616627059e-07,4.9632778871660905,7.159208326328902e-11,8.048995050896908e-13,4.163445155038379e-05,1.6415411992394393e-08,4.361751644319879e-11,0.3519815190315131,5.503622701441297e-13,2.1750797947629316e-07,7.962497982993145e-05,1.3077291937596619e-05,-6.382339875837316e-06,0.10773128459200372,1.356163089830413e-12,0.07560050123888654,397.0,1.7563537821206612,2.0909329867742711e-10,6.694952061759303e-06,264.0,3.60859488432737,2.6928052733462437e-05,0.31319864125185287,1.0572580737558202e-05,9.064160618421202e-08,1.057281702806384e-05,1.6106370290604561,14.16015625,2.693239469867585e-08,6.211659399676215e-05,-1.56926875614261e-05,3.625260824604181e-05,2.1095039379299104e-07,3.1929588847358867,4.773108513576141e-07,7.244500558794675e-05,0.26309571645563845,0.20040468077366663,1.2735964441778544e-05
1.0422846601553622e-06,1.0422847070133313e-06,1.0863574104738659e-12,0.5506789320057282,1.0863573127951786e-12,3.691539771728706,2.5412822962521113e-13,0.00403748193910013,0.0016406969321682034,1.0623858914086289e-10,3.149254012692143e-07,4.617081163598158,9.047236577568474e-11,9.233348336041048e-13,7.232437283431185e-05,3.526640771873971e-08,3.466097537855688e-11,0.32390132262618393,4.336086128879387e-12,2.8618456602611575e-07,0.0001086013444621263,1.2797246983528169e-05,-6.345922426189302e-06,0.11926992671200436,1.7955492198712095e-12,0.08963269124780057,386.0,1.5923080771482023,1.8228191201404437e-10,6.451324557338866e-06,275.0,3.6137256333612604,2.3602233014846305e-05,0.3190802131736054,9.646947932093708e-06,6.852037401137372e-08,9.64751900701644e-06,1.550718257212835,15.625,2.4340067877773182e-08,5.7434477357107956e-05,-1.601681542205624e-05,9.790261331651177e-05,1.608079771178072e-07,3.212553353882778,4.632512470700575e-07,0.0001413507974519943,0.28197448659304336,0.20341624040888234,1.177188919035415e-05
1.0831999482049755e-06,1.0831999552172313e-06,1.1733221429826122e-12,0.49835221544097963,1.1733221277912615e-12,2.503890525192187,2.4966293914340335e-13,0.004448302032007211,0.0017494000130332337,2.86969649528925e-10,7.722700922046935e-07,3.112995853402916,2.97806353939458e-10,1.0020539931154913e-12,7.848187786107047e-05,7.804803843573424e-08,2.7970240766110787e-11,0.3332194292733074,1.854197014687158e-11,8.356520371173173e-07,0.00014860508484440912,1.137720330100136e-05,-5.538071499987792e-06,0.16008765796980257,1.6528439099046294e-11,0.11895486942850662,412.0,1.5951142693870166,1.9086764444915976e-10,5.839131801013569e-06,246.0,3.5611761307555967,2.185046174927603e-05,0.3590891620473415,8.86378882623107e-06,5.898015209540085e-08,8.864561415064225e-06,1.6095110728235134,17.08984375,7.736298260893812e-08,6.676931929468406e-05,-1.7536622299849092e-05,8.076635979176927e-05,1.2125398199525404e-07,3.367617192428632,5.485358401886854e-07,0.00015515766431958288,0.2814112207643305,0.20890003661076872,1.3339539729149978e-05
1.2081088510286906e-06,1.2081088872328676e-06,1.4595270834110379e-12,0.4813318346115337,1.4595269959338629e-12,2.18766489097673,2.7111824272009194e-13,0.004868261348285191,0.0017795133450906795,1.5962216091711173e-10,4.640222024022201e-07,2.7157766447941456,1.8696515541322669e-10,8.831906346075824e-13,5.991490077410671e-05,4.3924522710882934e-08,2.6805841311515423e-11,0.35765473146602456,6.502087226307528e-12,5.26512839586505e-07,0.00010779052492488859,1.1602461412532916e-05,-5.779082994779064e-06,0.17723542749150437,8.331311684167121e-12,0.12931358023637018,413.0,1.8348237409077055,1.7750769339568308e-10,5.823378417753852e-06,269.0,3.408651000983639,2.1305143187363683e-05,0.3707142636600406,8.711714317401651e-06,5.585274658560784e-08,8.711767071327457e-06,1.7046259711408867,17.578125,5.4477020223607684e-08,5.778531427653431e-05,-1.4552267829851996e-05,7.576000296173271e-05,1.576700290991157e-07,3.3749668846844973,4.133778436341345e-07,0.00014939967342352288,0.2702169176034499,0.19492593402409827,1.2819624933895723e-05
1.152907382391284e-06,1.1529074486395818e-06,1.32919558512863e-12,0.5192491692172901,1.3291954323723223e-12,2.931058499029053,2.8517038954866597e-13,0.005642630287906115,0.001761006453137186,3.800120698059658e-10,1.199218962567733e-06,4.183623539377371,2.8562160079640865e-10,8.882299556539767e-13,9.240119547657838e-05,6.435837668045011e-08,2.6242103470058066e-11,0.29242072092865934,1.0091979007039946e-11,8.903945540419585e-07,0.00018462234124899356,1.127797692794694e-05,-5.3983119847645e-06,0.1241146973024651,7.393607894677547e-12,0.12380084425710504,440.0,1.4106696151560978,1.4749340839725644e-10,5.879664943182441e-06,268.0,3.604612984083323,2.2106354304717694e-05,0.3685292165333375,8.196045470333313e-06,6.022027012883037e-08,8.19724190017483e-06,1.454586360975029,17.578125,5.8214456602350494e-08,5.310712389069638e-05,-1.720828501903155e-05,8.350632737309997e-05,9.588892374257238e-08,3.3488315509981383,3.4902362870079336e-07,0.00016339498657083244,0.29796020119841005,0.20729213827739637,1.1801113547170446e-05
1.1487771111687446e-06,1.1487771429710869e-06,1.319688924212813e-12,0.5267814121265417,1.3196888511452063e-12,2.895257009411872,2.6488792448749134e-13,0.005068636666299043,0.001980401764298136,2.7147676430560306e-10,9.361230685454179e-07,3.5447440001912107,3.425008511279625e-10,1.1556536515719634e-12,8.524844330987075e-05,6.172122992406183e-08,2.7529697649185743e-11,0.3106172524981437,9.838051849573535e-12,1.096001995012212e-06,0.00015909772469517493,1.2846933938192247e-05,-6.4093036325877225e-06,0.14860915544200823,8.310744391891129e-12,0.10189969094525604,394.0,1.5032156051070416,1.812591609248286e-10,6.437630305604524e-06,222.0,3.5300976086536138,2.354455825579929e-05,0.3122988473546654,9.577369673007258e-06,6.819373891642089e-08,9.577664540365427e-06,1.5987552559396823,16.11328125,5.91643170256825e-08,6.051541151481617e-05,-1.921403012969936e-05,9.597816374939463e-05,1.916638996326046e-07,3.258233106578489,4.507505910320178e-07,0.00018522855449426058,0.3023105503992455,0.20663519686919773,1.558366143541548e-05
1.0896579078477241e-06,1.0896579541252589e-06,1.1873544569884446e-12,0.5225054632759552,1.1873543561350793e-12,2.5875828720284053,3.184509734935033e-13,0.0048173449202106545,0.0019162320680455951,1.5584943092901327e-10,4.5135908808544764e-07,3.224661987394594,1.535376371229821e-10,1.1358109453303388e-12,9.799243545520211e-05,4.305509979050095e-08,3.454026568407433e-11,0.307762451816532,6.971150236013649e-12,3.738420412565064e-07,0.00015200357533865207,1.1845632636234014e-05,-6.04787630835967e-06,0.16203418073536446,1.2666917622955964e-11,0.111145634112911,462.0,1.448338781096856,1.8242047357627278e-10,5.797756327874344e-06,301.0,3.594792309852129,2.427135019195926e-05,0.37610972957096866,9.059962939977285e-06,7.2497498584148e-08,9.064406669353067e-06,1.5428529170406131,17.08984375,5.2426326238050424e-08,6.0278307341785934e-05,-1.7108432080768526e-05,7.782187013714856e-05,1.0446808319244929e-07,3.350774235686853,4.4757668847167526e-07,0.00014215583160913717,0.296792175775591,0.21249341371875527,1.1962521533286955e-05
1.4418195930860392e-06,1.441819599811038e-06,2.078843758399262e-12,0.520560119650702,2.0788437390067917e-12,2.5965169848434697,2.4002103419915325e-13,0.00390419584279276,0.0014957506833748867,8.118949744832454e-11,2.3673651511774626e-07,3.1754684470239516,8.058821595181248e-11,9.45734431889049e-13,6.031185507344024e-05,2.7666574462623702e-08,3.200284599248489e-11,0.3086186233208143,1.7068892009955318e-12,2.1450671895721895e-07,0.00011045180928291326,1.2088079456145102e-05,-6.278026920361321e-06,0.1639317563172674,4.396085189855618e-12,0.10850675883669321,413.0,1.4533444881839648,1.9513362864600992e-10,5.8100525357837816e-06,281.0,3.583321134230256,2.1057836972804792e-05,0.3586546080108663,8.901344775062514e-06,5.466648288100335e-08,8.909149601735624e-06,1.5219481529246186,16.11328125,3.72474949250366e-08,5.790911527859415e-05,-1.7123828950558293e-05,6.0659543672159135e-05,1.2285729537398102e-07,3.3022406347065636,4.1318589158659015e-07,9.31134070817518e-05,0.2930054107893126,0.21235063388615494,1.3662092992299768e-05
1.1199133418592392e-06,1.119913383394047e-06,1.2542059863051015e-12,0.48516398514145,1.2542058932743292e-12,2.4659424434864023,2.5845469747616286e-13,0.0045710973662816635,0.0017628506324178113,4.7052025220659095e-11,1.2091037127204206e-07,3.1071345205459906,1.0663587849569971e-10,9.564801624397e-13,4.471321640777115e-05,2.576260073578819e-08,2.7431686739165493e-11,0.32341018158891754,2.2449782475087535e-12,2.9826906571718775e-07,7.344031747635751e-05,1.1821737256694453e-05,-6.085346452907623e-06,0.1561451497942214,5.097889083585718e-12,0.12595493036378927,414.0,1.6031801830069987,1.7547455089632657e-10,5.7363908037868305e-06,304.0,3.5736669178096574,1.9305605507645884e-05,0.3510619924553616,9.059814124120565e-06,4.775820371028271e-08,9.059816447242307e-06,1.548350941228194,16.6015625,3.8070814184658275e-08,5.906848498731856e-05,-1.692338443032836e-05,8.08990046745188e-05,1.372962984515882e-07,3.2235365019336157,4.297233538991904e-07,0.00012493976479021875,0.28198827458700776,0.2017304012467984,1.0655468513696377e-05
1.4857753916377747e-06,1.4857753916476412e-06,2.2075285144257014e-12,0.4734739331706263,2.207528514396383e-12,2.1989864079352786,2.330010173975352e-13,0.003489635624435164,0.0016951780212599587,3.258173921017585e-10,1.0245097643191802e-06,2.843835685991193,2.624319525595589e-10,1.0348624527943941e-12,0.00012408668618289938,5.5068327565242935e-08,3.1613589501289267e-11,0.3167323142238047,9.427451931510768e-12,7.04912870363614e-07,0.00021628577548989098,1.2210833325365943e-05,-5.988834406454832e-06,0.16649131154200328,1.553047418652186e-11,0.1403350789699367,444.0,1.6061668680072188,1.9335690733724213e-10,6.221998918911111e-06,258.0,3.581132840170798,2.2961620334417984e-05,0.37541895953059157,9.397838991008435e-06,6.52514612166403e-08,9.397860446129725e-06,1.685005383697998,16.6015625,5.6954806307687266e-08,5.515591386360037e-05,-1.6346270205475195e-05,9.779093023346451e-05,1.2638173974954293e-07,3.3914104912332883,3.7431046254100693e-07,0.00018836302803150107,0.3087371360779705,0.1971976390079422,1.1900990931452438e-05
1.0737469804885764e-06,1.073746989594683e-06,1.1529325976636442e-12,0.514808662192887,1.1529325781083352e-12,2.880695010192443,2.764486018561067e-13,0.0050445957910628175,0.001794891382365323,1.5857883010760562e-10,4.94449162550754e-07,3.537185355277265,1.4373732942716006e-10,9.609641210300169e-13,0.0001291656726186676,3.545975956515843e-08,2.8211999688611752e-11,0.2569753712502975,3.3023153328330887e-12,4.5667690229403057e-07,0.00018225126518543793,1.0754796212986336e-05,-5.136115081129013e-06,0.1455418957405848,2.2423617172774934e-12,0.10614176921394243,446.0,1.1667960176911676,1.3758164654759184e-10,5.618681131857323e-06,277.0,3.5827826006969525,2.0942179058124326e-05,0.37656076870878885,8.237823980760868e-06,5.418261238261223e-08,8.239568010536816e-06,1.388092528539914,16.6015625,3.3955734871771396e-08,5.397527149005322e-05,-1.6033325126580952e-05,5.9665737825933534e-05,9.911919258211999e-08,3.3619992609124623,3.597010541582229e-07,0.00011899465870191184,0.3221514229245562,0.22024018539144072,1.1228099763590858e-05
1.0657725686380666e-06,1.0657726593987247e-06,1.1358713615218303e-12,0.5201776206758587,1.1358711680613824e-12,2.6621846053104963,2.783575461875359e-13,0.0050637928683317035,0.0018433441688160434,7.491304477646872e-11,2.1719496142954248e-07,3.5847957261114165,4.307661897275831e-11,9.553990438527663e-13,7.921265149267742e-05,2.7379742625036512e-08,2.859425135228854e-11,0.28342434026196844,2.092434223075166e-12,1.4252813782094313e-07,0.00011462188106163238,1.1263218877195899e-05,-5.5534119293517825e-06,0.1451066282206596,1.1333665210787413e-12,0.12160426354084714,442.0,1.369824457869972,1.4689787630098747e-10,5.709806947844117e-06,276.0,3.558934752772388,2.0330511402217008e-05,0.3896866681625558,8.199684105204059e-06,5.12939188405935e-08,8.199872100150842e-06,1.4527751403809845,17.578125,1.9695689405131733e-08,5.897823447675921e-05,-1.5880334681876102e-05,4.039874302077111e-05,9.723440179487296e-08,3.3891073635641495,4.397225896247343e-07,6.575656129525913e-05,0.3066396129273397,0.20690559190531838,1.2390589659699325e-05
1.0486786445332647e-06,1.048678659833945e-06,1.0997269315911192e-12,0.5268454604250841,1.0997268995001255e-12,2.9430156879486122,2.6197414059052005e-13,0.0045481402283171005,0.0022006082127426097,5.060955877932145e-11,1.3561066183616265e-07,3.9487669060379194,6.597525143946503e-11,1.0728147506957054e-12,5.192481160197192e-05,2.1667656596506276e-08,3.034644487422681e-11,0.2963516752865505,1.1571022130248589e-12,1.8735336777202215e-07,9.597485510693036e-05,1.1185104684093702e-05,-5.504291091160265e-06,0.13342024813353845,2.1029503258813297e-12,0.11463629279743959,456.0,1.4675272534272403,1.444738989883891e-10,5.680813592933436e-06,280.0,3.5094013254608085,2.1882887362905498e-05,0.3722515788988839,8.637330873801651e-06,5.898488208914751e-08,8.638544168556825e-06,1.6670158679866582,17.08984375,2.432430270153124e-08,5.448319588128037e-05,-1.7127817779901533e-05,8.993766730185389e-05,1.2385839577262277e-07,3.307041010406027,3.6664324744044393e-07,0.00012971505885959916,0.32603980634404955,0.2019394696721682,1.0863157643910608e-05
1.0173824497492688e-06,1.0173824669240243e-06,1.0350670840044136e-12,0.44710116018012863,1.0350670490578234e-12,1.9549477766184882,2.8215966229646923e-13,0.005372236368551175,0.0019430556982204755,5.525805064079175e-10,1.7758963342240994e-06,2.396055639994635,2.778416668347911e-10,1.023618795887385e-12,0.0001204386179365567,7.046549370672905e-08,2.3482569215919817e-11,0.295321653465876,1.2399481379333162e-11,9.039525770087981e-07,0.00023215714645784025,1.0671153607012787e-05,-5.336761921123653e-06,0.18659882212966045,5.004583789357292e-12,0.14355525627493174,508.0,1.2691286719930452,1.5557803906345378e-10,5.334391685889133e-06,299.0,3.5687585612325927,2.15135233380568e-05,0.41536888429479313,8.110201335148108e-06,5.8403682734934816e-08,8.110207292465318e-06,1.3521046099439546,18.5546875,4.4800482590230596e-08,5.883656038187856e-05,-1.5208619603360168e-05,0.00010432086225690236,7.95450122506394e-08,3.502039481636195,4.280932042704232e-07,0.00019749928466786156,0.2773190339388787,0.23269638452191108,1.0968189576590878e-05
1.057959114534728e-06,1.0579591176828472e-06,1.1192774946882684e-12,0.44860848526019653,1.119277488027106e-12,2.4029756121101666,2.8467626686303737e-13,0.0051102782724639865,0.0024139602208668016,4.7234859260063887e-11,1.3566359068254792e-07,2.574352278397797,6.903256948194868e-11,1.2571603353297199e-12,4.206577214521794e-05,1.76850305019461e-08,2.499045689059483e-11,0.30706642977300747,9.032166588416003e-13,1.923954481564488e-07,7.305669329980307e-05,1.1325456781948167e-05,-5.5744275348763865e-06,0.1742607214345185,1.972486525765798e-12,0.11282289045884888,468.0,1.5000338871345094,1.5991636170513124e-10,5.7510292470717805e-06,244.0,3.5079401853337733,2.158947936945473e-05,0.38155743496442596,8.526422029684655e-06,5.794888681428485e-08,8.526548841640473e-06,1.605753761931627,17.08984375,2.880538330876674e-08,5.580675557162931e-05,-1.605403481353713e-05,4.9068191136411154e-05,1.0111121994077748e-07,3.4099540257241694,3.868230528981413e-07,9.179139730205457e-05,0.30649661716333954,0.2047063285747441,1.1976411339506985e-05
9.340871482862942e-06,9.340871493958969e-06,8.725188026665525e-11,0.3466171696566758,8.725188005936215e-11,1.0293064465878392,4.988485030363399e-16,3.915558648530614e-06,1.1717476428077486e-07,1.6350125422777614e-10,1.3375231368680376e-07,1.0350755676109746,1.8864157792582524e-10,1.0461049308373825e-16,8.934747855625369e-05,2.5134947697867536e-08,4.415958787255384e-11,0.6530959661390667,1.729904923472477e-12,3.4722399578802836e-07,0.00015299961048932664,1.621255843543966e-05,-8.021361138819924e-06,0.3348713664034134,1.711722599212847e-11,0.15403798100764038,436.0,6.047163742975553,5.830665968748846e-10,8.191197296619738e-06,204.0,2.3640335315522605,2.4328562371303915e-05,0.394369672819177,1.3181657909563113e-05,7.304622384017864e-08,1.3181834972106145e-05,4.9000475261386685,17.08984375,6.483510058215613e-08,8.442852636264584e-05,-2.8272281036451445e-05,6.091986943261327e-05,2.539930067740544e-07,3.3739925130397688,8.767949176816233e-07,0.00011636860379866265,0.17648351796683986,0.10800037735007749,1.4795835509033319e-05
1.0954828552342572e-06,1.0954828628733405e-06,1.2000827028491703e-12,0.4422220481980088,1.2000826861122006e-12,2.242750182691991,3.0922862462234904e-13,0.004270494434202726,0.0022925981984745934,2.8086294827569287e-11,6.539784517271858e-08,2.2310139291087747,1.7117710870284313e-11,1.2935787466957316e-12,2.1964334757932862e-05,1.222779008037763e-08,3.202151831570723e-11,0.30895110942755444,2.821560231945608e-13,3.60354656072334e-08,4.273504822035816e-05,1.2722602128407611e-05,-6.54412104826575e-06,0.1982157271311451,1.714692631020312e-13,0.10458877455423284,451.0,1.4163413942802665,1.7432299702122472e-10,6.1784810801418604e-06,289.0,3.557915230342979,2.2469876957489876e-05,0.3632250950864349,9.935936339518555e-06,6.343243900550894e-08,9.937161116918233e-06,1.4865477659615436,16.11328125,1.033626901309607e-08,5.40675883362906e-05,-1.619517129328311e-05,2.2405816924410558e-05,1.6572731142696414e-07,3.308077318470665,3.8030847045917365e-07,3.570921228411211e-05,0.28645475166606815,0.21813322033460175,1.3894987848248598e-05
1.1869129156550692e-06,1.1869131766085743e-06,1.4087628888070564e-12,0.5204605602656867,1.4087622693488172e-12,2.5743609317487675,3.0489811793314296e-13,0.005411719374503386,0.002719270188176683,2.204820971238867e-11,5.0056837353968174e-08,3.2462805093685825,1.6070116186295852e-11,1.3863354700905998e-12,1.7715430679596037e-05,1.1682083759253269e-08,2.93229257287568e-11,0.31118003242192016,3.7252914386385637e-13,3.703861209415923e-08,3.515417243463141e-05,1.0855677256291233e-05,-5.28803161322747e-06,0.16032519640975784,4.701659369138434e-13,0.11296533806832992,459.0,1.5034447836399971,1.5864547716007277e-10,5.567645643063763e-06,296.0,3.61376966592731,2.2875069353258095e-05,0.3731204271197668,8.563700888213017e-06,6.436841192404143e-08,8.56522764211103e-06,1.5654129285749498,18.06640625,1.1362147423005028e-08,5.253434309195679e-05,-1.385397668414501e-05,1.8673921888368902e-05,1.9235937374016064e-07,3.3650598319116725,3.4538116997561503e-07,3.4906976570995505e-05,0.29616298177857964,0.20697802527108497,8.764622135229517e-06
1.480808823062068e-06,1.4808088278049848e-06,2.1927947845051727e-12,0.4030521040565508,2.1927947704584674e-12,1.8619689594117343,2.6141656060958574e-13,0.0042655897815598535,0.0020614638945493278,1.3095561079185472e-10,3.9946933598586275e-07,1.8153097591322063,1.0632661356308895e-10,1.1869367523002575e-12,9.565716420809704e-05,2.723882010902085e-08,2.470103788329837e-11,0.28837967104127776,2.468407311047195e-12,3.3203280393338594e-07,0.00016423957506052082,1.1588833668801579e-05,-5.6338711702576155e-06,0.22202938205390715,1.6626680657146215e-12,0.12018858424868013,465.0,1.246530044252887,1.660414383585317e-10,5.954962498543963e-06,288.0,3.632344966833082,2.123047204816157e-05,0.4005703566922063,8.624730555857617e-06,5.560708541577241e-08,8.624928184477133e-06,1.4118464173925958,17.08984375,2.3339218050467882e-08,5.2352558806075566e-05,-1.576522410559614e-05,8.335845297638399e-05,7.833616728342422e-08,3.5288678671536777,3.3815214232441376e-07,0.00013591385556011636,0.29477680663647965,0.23134594498612296,8.923943913394338e-06
1.5212112812558676e-06,1.5212112813010456e-06,2.3140837623575685e-12,0.46849535225104855,2.314083762220118e-12,2.0239534353784996,2.7849510285700446e-13,0.004219992978574829,0.0018137934573583974,1.176610257220133e-10,3.3905749071389093e-07,2.075254353927394,6.28430626270295e-11,8.074690112042591e-13,9.159558190641641e-05,3.084106177124478e-08,3.091798066385592e-11,0.33835831365337127,3.5089508786218127e-12,1.895104289321103e-07,0.000141885778029326,1.1682983910725644e-05,-5.768071645882009e-06,0.22575321977492863,1.4895829732804966e-12,0.0985332428012066,481.0,1.7037661518387708,1.5063118231572848e-10,5.914912264843635e-06,268.0,3.4811761306458493,2.3314812000052708e-05,0.38774463358500066,8.83804691682153e-06,6.755773499909792e-08,8.838417090420514e-06,1.6798254205783718,16.11328125,1.9428217017842928e-08,5.867775217861827e-05,-1.5320110606862427e-05,5.531159425796609e-05,8.922692351879481e-08,3.3959014626710777,4.244853482867234e-07,9.364258694280627e-05,0.2859380341012537,0.19859433953902758,1.1288839275355362e-05
